video_id,K,t,D,entertainment_flag,education_flag,r,c,N
1603,3,0.6259,1,1,0,4.5,0.000626,30
1604,3,0.8621,1,1,0,4.5,0.000862,58
1605,2,6.8008,2,1,0,3.5,0.006801,53
1606,2,2.3521,1,1,0,5.25,0.002352,27
1607,4,0.6927,1,0,0,3.0,0.000693,41
1608,2,1.1329,1,1,0,5.25,0.001133,22
1609,2,1.1792,1,1,0,5.25,0.001179,22
1610,2,0.5628,1,1,0,5.25,0.000563,34
1611,2,0.5622,1,1,0,5.25,0.000562,20
1612,3,3.3323,2,1,0,3.0,0.003332,20
1613,3,0.7972,1,1,0,4.5,0.000797,38
1614,2,0.5,1,1,0,5.25,0.0005,35
1615,3,1.1618,1,1,0,4.5,0.001162,20
1616,2,1.365,1,1,0,5.25,0.001365,21
1617,1,0.5,1,0,1,1.5,0.0005,20
1618,3,1.1646,1,1,0,4.5,0.001165,20
1619,4,2.8896,1,0,0,3.0,0.00289,57
1620,1,1.9048,1,0,1,1.5,0.001905,20
1621,2,11.279,2,1,0,3.5,0.011279,35
1622,3,4.2387,2,1,0,3.0,0.004239,85
1623,3,5.1659,2,1,0,3.0,0.005166,191
1624,1,19.9501,3,0,1,0.8,0.01995,53
1625,2,2.5891,1,1,0,5.25,0.002589,38
1626,3,1.4279,1,1,0,4.5,0.001428,43
1627,2,3.212,2,1,0,3.5,0.003212,304
1628,2,0.6934,1,1,0,5.25,0.000693,349
1629,2,1.351,1,1,0,5.25,0.001351,127
1630,2,0.6347,1,1,0,5.25,0.000635,40
1631,3,1.806,1,1,0,4.5,0.001806,20
1632,4,0.6321,1,0,0,3.0,0.000632,20
1633,3,0.6103,1,1,0,4.5,0.00061,23
1634,3,1.8342,1,1,0,4.5,0.001834,32
1635,4,1.057,1,0,0,3.0,0.001057,33
1636,2,0.5,1,1,0,5.25,0.0005,28
1637,2,0.5,1,1,0,5.25,0.0005,21
1638,4,0.5,1,0,0,3.0,0.0005,27
1639,2,0.5017,1,1,0,5.25,0.000502,22
1640,3,1.836,1,1,0,4.5,0.001836,28
1641,3,1.51,1,1,0,4.5,0.00151,21
1642,1,3.5199,2,0,1,1.0,0.00352,72
1643,3,2.5753,1,1,0,4.5,0.002575,20
1644,2,3.5433,2,1,0,3.5,0.003543,24
1645,2,2.229,1,1,0,5.25,0.002229,29
1646,3,1.496,1,1,0,4.5,0.001496,42
1647,2,3.6419,2,1,0,3.5,0.003642,38
1648,3,3.0421,2,1,0,3.0,0.003042,21
1649,4,1.7669,1,0,0,3.0,0.001767,107
1650,3,4.3242,2,1,0,3.0,0.004324,22
1651,2,0.5,1,1,0,5.25,0.0005,20
1652,2,0.9073,1,1,0,5.25,0.000907,157
1653,2,0.8935,1,1,0,5.25,0.000893,25
1654,1,3.8414,2,0,1,1.0,0.003841,23
1655,4,5.8389,2,0,0,2.0,0.005839,20
1656,2,0.5,1,1,0,5.25,0.0005,22
1657,2,4.9744,2,1,0,3.5,0.004974,84
1658,3,0.5,1,1,0,4.5,0.0005,23
1659,2,0.5,1,1,0,5.25,0.0005,30
1660,1,0.9597,1,0,1,1.5,0.00096,88
1661,2,0.8824,1,1,0,5.25,0.000882,199
1662,3,0.5,1,1,0,4.5,0.0005,20
1663,3,2.3234,1,1,0,4.5,0.002323,57
1664,2,2.393,1,1,0,5.25,0.002393,61
1665,4,3.4805,2,0,0,2.0,0.003481,29
1666,4,0.7864,1,0,0,3.0,0.000786,35
1667,3,1.166,1,1,0,4.5,0.001166,38
1668,2,1.1767,1,1,0,5.25,0.001177,23
1669,1,6.561,2,0,1,1.0,0.006561,64
1670,4,0.5,1,0,0,3.0,0.0005,22
1671,2,0.5,1,1,0,5.25,0.0005,22
1672,3,1.2198,1,1,0,4.5,0.00122,20
1673,3,0.5,1,1,0,4.5,0.0005,33
1674,1,0.9369,1,0,1,1.5,0.000937,63
1675,3,1.0694,1,1,0,4.5,0.001069,20
1676,4,0.6284,1,0,0,3.0,0.000628,30
1677,3,1.2938,1,1,0,4.5,0.001294,95
1678,2,2.2734,1,1,0,5.25,0.002273,27
1679,4,0.9578,1,0,0,3.0,0.000958,60
1680,3,0.771,1,1,0,4.5,0.000771,157
1681,3,1.0278,1,1,0,4.5,0.001028,25
1682,3,1.2041,1,1,0,4.5,0.001204,143
1683,3,0.5,1,1,0,4.5,0.0005,74
1684,2,1.9246,1,1,0,5.25,0.001925,136
1685,1,0.7727,1,0,1,1.5,0.000773,20
1686,2,4.2831,2,1,0,3.5,0.004283,62
1687,3,2.1907,1,1,0,4.5,0.002191,23
1688,3,3.9087,2,1,0,3.0,0.003909,67
1689,3,0.5,1,1,0,4.5,0.0005,20
1690,2,0.8367,1,1,0,5.25,0.000837,29
1691,3,0.5,1,1,0,4.5,0.0005,30
1692,4,0.5993,1,0,0,3.0,0.000599,48
1693,2,4.2429,2,1,0,3.5,0.004243,22
1694,3,5.369,2,1,0,3.0,0.005369,70
1695,3,0.5,1,1,0,4.5,0.0005,39
1696,3,0.7671,1,1,0,4.5,0.000767,24
1697,2,1.1241,1,1,0,5.25,0.001124,23
1698,3,2.1788,1,1,0,4.5,0.002179,31
1699,4,0.5,1,0,0,3.0,0.0005,22
1700,3,0.5,1,1,0,4.5,0.0005,66
1701,4,1.9794,1,0,0,3.0,0.001979,40
1702,4,0.5,1,0,0,3.0,0.0005,24
1703,2,0.776,1,1,0,5.25,0.000776,20
1704,3,1.4265,1,1,0,4.5,0.001427,103
1705,3,1.8382,1,1,0,4.5,0.001838,28
1706,4,1.0528,1,0,0,3.0,0.001053,96
1707,1,0.8415,1,0,1,1.5,0.000841,136
1708,2,2.8228,1,1,0,5.25,0.002823,27
1709,4,1.6134,1,0,0,3.0,0.001613,65
1710,2,0.6352,1,1,0,5.25,0.000635,25
1711,3,1.2597,1,1,0,4.5,0.00126,20
1712,2,1.7795,1,1,0,5.25,0.001779,48
1713,4,6.7624,2,0,0,2.0,0.006762,41
1714,4,2.663,1,0,0,3.0,0.002663,31
1715,2,4.0866,2,1,0,3.5,0.004087,32
1716,3,0.6587,1,1,0,4.5,0.000659,24
1717,2,0.7182,1,1,0,5.25,0.000718,23
1718,3,0.9586,1,1,0,4.5,0.000959,24
1719,3,1.0508,1,1,0,4.5,0.001051,61
1720,3,0.5,1,1,0,4.5,0.0005,20
1721,1,4.302,2,0,1,1.0,0.004302,44
1722,2,2.9344,1,1,0,5.25,0.002934,53
1723,3,0.8936,1,1,0,4.5,0.000894,28
1724,3,2.3045,1,1,0,4.5,0.002304,55
1725,3,1.516,1,1,0,4.5,0.001516,20
1726,1,2.4917,1,0,1,1.5,0.002492,22
1727,2,0.5,1,1,0,5.25,0.0005,43
1728,4,1.0486,1,0,0,3.0,0.001049,36
1729,1,1.1447,1,0,1,1.5,0.001145,49
1730,2,2.2632,1,1,0,5.25,0.002263,29
1731,4,0.6471,1,0,0,3.0,0.000647,22
1732,1,0.5,1,0,1,1.5,0.0005,20
1733,3,0.5,1,1,0,4.5,0.0005,20
1734,2,1.1412,1,1,0,5.25,0.001141,20
1735,4,1.2931,1,0,0,3.0,0.001293,40
1736,3,6.5332,2,1,0,3.0,0.006533,20
1737,4,2.1725,1,0,0,3.0,0.002173,40
1738,2,1.3161,1,1,0,5.25,0.001316,25
1739,3,1.1744,1,1,0,4.5,0.001174,138
1740,3,3.6595,2,1,0,3.0,0.00366,20
1741,2,0.6724,1,1,0,5.25,0.000672,422
1742,2,1.0543,1,1,0,5.25,0.001054,37
1743,1,0.5,1,0,1,1.5,0.0005,220
1744,4,5.0131,2,0,0,2.0,0.005013,230
1745,3,1.7962,1,1,0,4.5,0.001796,233
1746,3,0.5979,1,1,0,4.5,0.000598,30
1747,3,1.0819,1,1,0,4.5,0.001082,50
1748,3,2.0194,1,1,0,4.5,0.002019,33
1749,3,0.9441,1,1,0,4.5,0.000944,20
1750,2,0.7108,1,1,0,5.25,0.000711,28
1751,3,0.6306,1,1,0,4.5,0.000631,22
1752,2,1.7025,1,1,0,5.25,0.001703,20
1753,4,0.848,1,0,0,3.0,0.000848,28
1754,3,0.7706,1,1,0,4.5,0.000771,36
1755,2,0.5,1,1,0,5.25,0.0005,20
1756,3,1.311,1,1,0,4.5,0.001311,24
1757,1,1.012,1,0,1,1.5,0.001012,422
1758,4,0.8794,1,0,0,3.0,0.000879,35
1759,4,1.4798,1,0,0,3.0,0.00148,31
1760,4,2.5629,1,0,0,3.0,0.002563,36
1761,2,2.4466,1,1,0,5.25,0.002447,23
1762,2,2.1083,1,1,0,5.25,0.002108,22
1763,2,0.9536,1,1,0,5.25,0.000954,24
1764,1,0.6881,1,0,1,1.5,0.000688,71
1765,1,0.5,1,0,1,1.5,0.0005,34
1766,1,0.6703,1,0,1,1.5,0.00067,42
1767,4,1.2371,1,0,0,3.0,0.001237,28
1768,1,0.5526,1,0,1,1.5,0.000553,53
1769,1,1.3354,1,0,1,1.5,0.001335,24
1770,3,0.5,1,1,0,4.5,0.0005,22
1771,3,0.5,1,1,0,4.5,0.0005,25
1772,3,2.7526,1,1,0,4.5,0.002753,23
1773,3,0.7548,1,1,0,4.5,0.000755,28
1774,4,0.5252,1,0,0,3.0,0.000525,47
1775,3,0.5,1,1,0,4.5,0.0005,48
1776,3,1.8518,1,1,0,4.5,0.001852,47
1777,3,4.7973,2,1,0,3.0,0.004797,62
1778,2,0.8106,1,1,0,5.25,0.000811,29
1779,2,0.9778,1,1,0,5.25,0.000978,29
1780,3,3.5423,2,1,0,3.0,0.003542,44
1781,2,0.5,1,1,0,5.25,0.0005,21
1782,3,8.6713,2,1,0,3.0,0.008671,67
1783,2,13.9747,2,1,0,3.5,0.013975,28
1784,2,0.5,1,1,0,5.25,0.0005,30
1785,2,1.1004,1,1,0,5.25,0.0011,264
1786,3,0.5911,1,1,0,4.5,0.000591,42
1787,2,0.9309,1,1,0,5.25,0.000931,24
1788,3,0.7983,1,1,0,4.5,0.000798,41
1789,4,2.7317,1,0,0,3.0,0.002732,64
1790,1,1.0839,1,0,1,1.5,0.001084,22
1791,3,0.5,1,1,0,4.5,0.0005,21
1792,2,1.0212,1,1,0,5.25,0.001021,93
1793,2,2.0298,1,1,0,5.25,0.00203,52
1794,3,0.5,1,1,0,4.5,0.0005,104
1795,4,0.5,1,0,0,3.0,0.0005,44
1796,2,8.8986,2,1,0,3.5,0.008899,177
1797,3,0.6381,1,1,0,4.5,0.000638,21
1798,2,1.0574,1,1,0,5.25,0.001057,66
1799,3,0.8149,1,1,0,4.5,0.000815,211
1800,3,2.0985,1,1,0,4.5,0.002099,27
1801,3,7.1416,2,1,0,3.0,0.007142,27
1802,3,2.1664,1,1,0,4.5,0.002166,20
1803,1,0.5,1,0,1,1.5,0.0005,106
1804,3,0.5,1,1,0,4.5,0.0005,26
1805,3,0.814,1,1,0,4.5,0.000814,59
1806,3,0.9277,1,1,0,4.5,0.000928,27
1807,1,0.5,1,0,1,1.5,0.0005,23
1808,2,2.7524,1,1,0,5.25,0.002752,189
1809,2,0.5,1,1,0,5.25,0.0005,66
1810,1,5.4003,2,0,1,1.0,0.0054,26
1811,2,7.4916,2,1,0,3.5,0.007492,21
1812,2,0.9464,1,1,0,5.25,0.000946,26
1813,3,1.8816,1,1,0,4.5,0.001882,20
1814,2,0.5,1,1,0,5.25,0.0005,20
1815,3,2.2633,1,1,0,4.5,0.002263,32
1816,3,0.7371,1,1,0,4.5,0.000737,20
1817,3,0.5,1,1,0,4.5,0.0005,48
1818,3,0.9083,1,1,0,4.5,0.000908,40
1819,3,0.7614,1,1,0,4.5,0.000761,37
1820,3,0.8763,1,1,0,4.5,0.000876,20
1821,4,3.1356,2,0,0,2.0,0.003136,29
1822,3,0.5531,1,1,0,4.5,0.000553,30
1823,3,6.8769,2,1,0,3.0,0.006877,30
1824,3,0.5,1,1,0,4.5,0.0005,36
1825,3,6.1018,2,1,0,3.0,0.006102,22
1826,1,0.5,1,0,1,1.5,0.0005,24
1827,3,1.2118,1,1,0,4.5,0.001212,25
1828,3,0.743,1,1,0,4.5,0.000743,20
1829,4,0.8602,1,0,0,3.0,0.00086,22
1830,3,2.7034,1,1,0,4.5,0.002703,33
1831,3,5.4356,2,1,0,3.0,0.005436,124
1832,4,3.9895,2,0,0,2.0,0.00399,20
1833,3,0.8092,1,1,0,4.5,0.000809,32
1834,2,1.4585,1,1,0,5.25,0.001458,146
1835,2,0.5549,1,1,0,5.25,0.000555,27
1836,1,0.5,1,0,1,1.5,0.0005,20
1837,1,0.5,1,0,1,1.5,0.0005,25
1838,2,0.7832,1,1,0,5.25,0.000783,25
1839,3,1.557,1,1,0,4.5,0.001557,21
1840,3,0.5,1,1,0,4.5,0.0005,52
1841,1,1.1581,1,0,1,1.5,0.001158,68
1842,3,5.5244,2,1,0,3.0,0.005524,20
1843,2,3.725,2,1,0,3.5,0.003725,26
1844,4,0.6757,1,0,0,3.0,0.000676,20
1845,2,0.5,1,1,0,5.25,0.0005,108
1846,3,1.9213,1,1,0,4.5,0.001921,27
1847,2,0.5,1,1,0,5.25,0.0005,28
1848,3,3.6814,2,1,0,3.0,0.003681,40
1849,2,0.9798,1,1,0,5.25,0.00098,94
1850,3,7.5719,2,1,0,3.0,0.007572,69
1851,2,0.5,1,1,0,5.25,0.0005,21
1852,4,3.0383,2,0,0,2.0,0.003038,29
1853,3,1.0971,1,1,0,4.5,0.001097,48
1854,3,0.8712,1,1,0,4.5,0.000871,20
1855,3,0.5,1,1,0,4.5,0.0005,177
1856,4,2.201,1,0,0,3.0,0.002201,63
1857,2,2.3852,1,1,0,5.25,0.002385,34
1858,2,7.2303,2,1,0,3.5,0.00723,29
1859,2,3.3241,2,1,0,3.5,0.003324,43
1860,2,0.6698,1,1,0,5.25,0.00067,20
1861,3,0.5,1,1,0,4.5,0.0005,101
1862,4,0.5,1,0,0,3.0,0.0005,146
1863,4,5.2929,2,0,0,2.0,0.005293,59
1864,3,0.5571,1,1,0,4.5,0.000557,20
1865,3,5.3301,2,1,0,3.0,0.00533,34
1866,4,2.0508,1,0,0,3.0,0.002051,20
1867,4,1.6872,1,0,0,3.0,0.001687,30
1868,2,0.8925,1,1,0,5.25,0.000893,20
1869,3,2.3486,1,1,0,4.5,0.002349,48
1870,3,1.1944,1,1,0,4.5,0.001194,20
1871,2,0.8386,1,1,0,5.25,0.000839,34
1872,2,2.4331,1,1,0,5.25,0.002433,27
1873,4,1.0504,1,0,0,3.0,0.00105,532
1874,4,0.546,1,0,0,3.0,0.000546,59
1875,4,2.21,1,0,0,3.0,0.00221,30
1876,3,1.1379,1,1,0,4.5,0.001138,20
1877,2,1.9779,1,1,0,5.25,0.001978,69
1878,2,0.7705,1,1,0,5.25,0.000771,1000
1879,3,0.5,1,1,0,4.5,0.0005,67
1880,3,6.8773,2,1,0,3.0,0.006877,28
1881,3,5.696,2,1,0,3.0,0.005696,22
1882,3,2.9357,1,1,0,4.5,0.002936,37
1883,2,0.8231,1,1,0,5.25,0.000823,135
1884,3,0.8984,1,1,0,4.5,0.000898,83
1885,2,4.833,2,1,0,3.5,0.004833,41
1886,2,0.8516,1,1,0,5.25,0.000852,86
1887,1,0.6444,1,0,1,1.5,0.000644,27
1888,2,7.8883,2,1,0,3.5,0.007888,161
1889,4,1.1566,1,0,0,3.0,0.001157,20
1890,2,7.1105,2,1,0,3.5,0.00711,27
1891,2,0.5,1,1,0,5.25,0.0005,20
1892,3,2.0367,1,1,0,4.5,0.002037,50
1893,3,9.6237,2,1,0,3.0,0.009624,23
1894,1,1.2497,1,0,1,1.5,0.00125,21
1895,2,0.9316,1,1,0,5.25,0.000932,20
1896,2,0.5,1,1,0,5.25,0.0005,39
1897,3,3.5805,2,1,0,3.0,0.00358,31
1898,2,0.5616,1,1,0,5.25,0.000562,50
1899,1,1.1033,1,0,1,1.5,0.001103,36
1900,1,0.5,1,0,1,1.5,0.0005,20
1901,3,5.7548,2,1,0,3.0,0.005755,711
1902,1,3.8498,2,0,1,1.0,0.00385,24
1903,3,1.1753,1,1,0,4.5,0.001175,70
1904,2,0.5,1,1,0,5.25,0.0005,205
1905,3,5.6353,2,1,0,3.0,0.005635,269
1906,2,0.8413,1,1,0,5.25,0.000841,32
1907,2,0.5,1,1,0,5.25,0.0005,70
1908,1,0.5,1,0,1,1.5,0.0005,21
1909,3,0.6358,1,1,0,4.5,0.000636,44
1910,4,0.5,1,0,0,3.0,0.0005,49
1911,1,0.6507,1,0,1,1.5,0.000651,30
1912,2,2.5537,1,1,0,5.25,0.002554,28
1913,4,0.8334,1,0,0,3.0,0.000833,20
1914,3,1.7312,1,1,0,4.5,0.001731,69
1915,2,0.5885,1,1,0,5.25,0.000588,23
1916,2,1.2947,1,1,0,5.25,0.001295,21
1917,3,8.2817,2,1,0,3.0,0.008282,57
1918,3,0.8561,1,1,0,4.5,0.000856,21
1919,3,1.7817,1,1,0,4.5,0.001782,21
1920,4,0.5,1,0,0,3.0,0.0005,25
1921,3,5.547,2,1,0,3.0,0.005547,108
1922,2,0.7527,1,1,0,5.25,0.000753,20
1923,3,3.4684,2,1,0,3.0,0.003468,20
1924,2,1.0725,1,1,0,5.25,0.001072,20
1925,2,2.2361,1,1,0,5.25,0.002236,31
1926,1,2.373,1,0,1,1.5,0.002373,21
1927,2,0.7716,1,1,0,5.25,0.000772,37
1928,3,3.6149,2,1,0,3.0,0.003615,53
1929,1,0.5679,1,0,1,1.5,0.000568,20
1930,2,2.6408,1,1,0,5.25,0.002641,55
1931,3,0.8211,1,1,0,4.5,0.000821,20
1932,3,1.7207,1,1,0,4.5,0.001721,78
1933,3,0.7643,1,1,0,4.5,0.000764,80
1934,3,1.2752,1,1,0,4.5,0.001275,21
1935,3,0.5,1,1,0,4.5,0.0005,46
1936,1,1.5538,1,0,1,1.5,0.001554,67
1937,3,1.2679,1,1,0,4.5,0.001268,26
1938,3,0.7068,1,1,0,4.5,0.000707,168
1939,2,1.1481,1,1,0,5.25,0.001148,21
1940,1,1.387,1,0,1,1.5,0.001387,24
1941,2,0.6549,1,1,0,5.25,0.000655,71
1942,3,1.0665,1,1,0,4.5,0.001067,20
1943,2,0.5,1,1,0,5.25,0.0005,20
1944,2,12.6655,2,1,0,3.5,0.012665,28
1945,3,3.4983,2,1,0,3.0,0.003498,22
1946,4,1.594,1,0,0,3.0,0.001594,25
1947,2,3.9167,2,1,0,3.5,0.003917,44
1948,4,0.5,1,0,0,3.0,0.0005,23
1949,1,0.5,1,0,1,1.5,0.0005,47
1950,4,0.8137,1,0,0,3.0,0.000814,20
1951,4,0.5,1,0,0,3.0,0.0005,20
1952,1,0.9575,1,0,1,1.5,0.000957,40
1953,3,1.49,1,1,0,4.5,0.00149,55
1954,4,3.0452,2,0,0,2.0,0.003045,34
1955,4,0.5,1,0,0,3.0,0.0005,20
1956,4,1.809,1,0,0,3.0,0.001809,38
1957,3,1.2306,1,1,0,4.5,0.001231,35
1958,1,1.7171,1,0,1,1.5,0.001717,217
1959,3,0.7214,1,1,0,4.5,0.000721,22
1960,3,4.8369,2,1,0,3.0,0.004837,28
1961,3,1.0938,1,1,0,4.5,0.001094,25
1962,2,7.1516,2,1,0,3.5,0.007152,201
1963,3,0.5503,1,1,0,4.5,0.00055,31
1964,2,2.5497,1,1,0,5.25,0.00255,26
1965,3,1.1428,1,1,0,4.5,0.001143,28
1966,1,0.8741,1,0,1,1.5,0.000874,43
1967,3,2.2829,1,1,0,4.5,0.002283,30
1968,3,0.8994,1,1,0,4.5,0.000899,20
1969,3,0.5,1,1,0,4.5,0.0005,100
1970,3,0.5,1,1,0,4.5,0.0005,26
1971,2,4.33,2,1,0,3.5,0.00433,31
1972,4,4.1512,2,0,0,2.0,0.004151,44
1973,3,8.0084,2,1,0,3.0,0.008008,27
1974,2,1.192,1,1,0,5.25,0.001192,68
1975,2,0.5,1,1,0,5.25,0.0005,27
1976,2,0.7974,1,1,0,5.25,0.000797,73
1977,3,1.227,1,1,0,4.5,0.001227,21
1978,4,0.5,1,0,0,3.0,0.0005,49
1979,3,6.3074,2,1,0,3.0,0.006307,60
1980,2,11.389,2,1,0,3.5,0.011389,202
1981,4,1.957,1,0,0,3.0,0.001957,24
1982,2,1.2,1,1,0,5.25,0.0012,20
1983,4,0.5,1,0,0,3.0,0.0005,74
1984,2,5.695,2,1,0,3.5,0.005695,99
1985,3,1.3092,1,1,0,4.5,0.001309,25
1986,4,0.9084,1,0,0,3.0,0.000908,23
1987,2,1.9627,1,1,0,5.25,0.001963,88
1988,3,0.6753,1,1,0,4.5,0.000675,27
1989,4,1.405,1,0,0,3.0,0.001405,20
1990,2,0.5,1,1,0,5.25,0.0005,59
1991,1,3.5975,2,0,1,1.0,0.003597,36
1992,3,1.0928,1,1,0,4.5,0.001093,26
1993,2,3.8649,2,1,0,3.5,0.003865,20
1994,1,0.992,1,0,1,1.5,0.000992,90
1995,3,1.0586,1,1,0,4.5,0.001059,54
1996,3,0.5,1,1,0,4.5,0.0005,46
1997,2,2.5932,1,1,0,5.25,0.002593,27
1998,2,0.5053,1,1,0,5.25,0.000505,20
1999,3,0.7458,1,1,0,4.5,0.000746,180
2000,3,1.2143,1,1,0,4.5,0.001214,50
2001,3,1.3694,1,1,0,4.5,0.001369,102
2002,2,0.5,1,1,0,5.25,0.0005,20
2003,4,0.963,1,0,0,3.0,0.000963,23
2004,3,2.6869,1,1,0,4.5,0.002687,30
2005,1,0.8309,1,0,1,1.5,0.000831,22
2006,4,0.9689,1,0,0,3.0,0.000969,41
2007,3,1.427,1,1,0,4.5,0.001427,108
2008,1,1.0695,1,0,1,1.5,0.001069,26
2009,2,0.5,1,1,0,5.25,0.0005,25
2010,3,1.1698,1,1,0,4.5,0.00117,49
2011,1,3.278,2,0,1,1.0,0.003278,32
2012,2,0.5,1,1,0,5.25,0.0005,79
2013,1,0.8342,1,0,1,1.5,0.000834,20
2014,2,0.5,1,1,0,5.25,0.0005,129
2015,2,3.1097,2,1,0,3.5,0.00311,21
2016,3,1.106,1,1,0,4.5,0.001106,462
2017,2,0.5184,1,1,0,5.25,0.000518,20
2018,1,1.3303,1,0,1,1.5,0.00133,122
2019,3,0.5,1,1,0,4.5,0.0005,30
2020,2,0.5,1,1,0,5.25,0.0005,27
2021,3,0.5,1,1,0,4.5,0.0005,101
2022,1,0.5,1,0,1,1.5,0.0005,20
2023,1,4.7138,2,0,1,1.0,0.004714,54
2024,2,0.5828,1,1,0,5.25,0.000583,20
2025,3,1.9336,1,1,0,4.5,0.001934,20
2026,2,0.5256,1,1,0,5.25,0.000526,22
2027,3,2.5927,1,1,0,4.5,0.002593,20
2028,2,0.5,1,1,0,5.25,0.0005,130
2029,3,1.2616,1,1,0,4.5,0.001262,191
2030,3,1.2789,1,1,0,4.5,0.001279,23
2031,1,12.4404,2,0,1,1.0,0.01244,20
2032,3,2.2786,1,1,0,4.5,0.002279,23
2033,2,0.6705,1,1,0,5.25,0.00067,107
2034,2,2.4066,1,1,0,5.25,0.002407,135
2035,1,10.2915,2,0,1,1.0,0.010292,57
2036,3,0.5,1,1,0,4.5,0.0005,20
2037,4,0.5224,1,0,0,3.0,0.000522,45
2038,1,0.9572,1,0,1,1.5,0.000957,23
2039,3,0.7994,1,1,0,4.5,0.000799,20
2040,3,0.8697,1,1,0,4.5,0.00087,115
2041,2,0.5,1,1,0,5.25,0.0005,20
2042,3,4.9387,2,1,0,3.0,0.004939,25
2043,3,0.5,1,1,0,4.5,0.0005,20
2044,4,0.993,1,0,0,3.0,0.000993,44
2045,4,3.4521,2,0,0,2.0,0.003452,99
2046,1,1.177,1,0,1,1.5,0.001177,68
2047,2,0.5,1,1,0,5.25,0.0005,21
2048,3,0.5,1,1,0,4.5,0.0005,181
2049,1,0.9638,1,0,1,1.5,0.000964,33
2050,2,0.569,1,1,0,5.25,0.000569,1000
2051,4,1.4894,1,0,0,3.0,0.001489,128
2052,1,0.5,1,0,1,1.5,0.0005,20
2053,3,2.7351,1,1,0,4.5,0.002735,20
2054,3,1.3616,1,1,0,4.5,0.001362,65
2055,2,1.4667,1,1,0,5.25,0.001467,31
2056,3,5.1255,2,1,0,3.0,0.005125,52
2057,4,0.783,1,0,0,3.0,0.000783,32
2058,3,0.587,1,1,0,4.5,0.000587,20
2059,1,0.7014,1,0,1,1.5,0.000701,33
2060,1,1.0006,1,0,1,1.5,0.001001,117
2061,4,1.1076,1,0,0,3.0,0.001108,40
2062,2,0.5286,1,1,0,5.25,0.000529,45
2063,3,0.5,1,1,0,4.5,0.0005,410
2064,1,0.6923,1,0,1,1.5,0.000692,21
2065,2,1.7384,1,1,0,5.25,0.001738,61
2066,4,1.3901,1,0,0,3.0,0.00139,20
2067,3,4.0257,2,1,0,3.0,0.004026,328
2068,4,8.5731,2,0,0,2.0,0.008573,35
2069,2,2.5921,1,1,0,5.25,0.002592,20
2070,3,4.834,2,1,0,3.0,0.004834,23
2071,4,2.6115,1,0,0,3.0,0.002611,30
2072,2,6.7063,2,1,0,3.5,0.006706,24
2073,2,7.7214,2,1,0,3.5,0.007721,79
2074,4,3.1403,2,0,0,2.0,0.00314,71
2075,2,2.4584,1,1,0,5.25,0.002458,20
2076,3,0.988,1,1,0,4.5,0.000988,35
2077,4,1.1639,1,0,0,3.0,0.001164,24
2078,2,0.8653,1,1,0,5.25,0.000865,23
2079,2,2.2578,1,1,0,5.25,0.002258,22
2080,1,0.5903,1,0,1,1.5,0.00059,1000
2081,2,1.002,1,1,0,5.25,0.001002,206
2082,2,0.5,1,1,0,5.25,0.0005,58
2083,3,6.7953,2,1,0,3.0,0.006795,22
2084,2,0.973,1,1,0,5.25,0.000973,121
2085,3,1.9131,1,1,0,4.5,0.001913,40
2086,2,5.2118,2,1,0,3.5,0.005212,24
2087,2,1.6379,1,1,0,5.25,0.001638,31
2088,2,5.1423,2,1,0,3.5,0.005142,20
2089,3,0.5,1,1,0,4.5,0.0005,21
2090,3,13.3368,2,1,0,3.0,0.013337,34
2091,2,3.5976,2,1,0,3.5,0.003598,289
2092,4,1.4953,1,0,0,3.0,0.001495,153
2093,3,5.0441,2,1,0,3.0,0.005044,20
2094,2,0.5,1,1,0,5.25,0.0005,21
2095,4,0.9089,1,0,0,3.0,0.000909,30
2096,2,5.1418,2,1,0,3.5,0.005142,160
2097,1,0.5,1,0,1,1.5,0.0005,20
2098,3,2.1246,1,1,0,4.5,0.002125,71
2099,1,2.0654,1,0,1,1.5,0.002065,53
2100,2,8.6917,2,1,0,3.5,0.008692,26
2101,3,0.5,1,1,0,4.5,0.0005,39
2102,1,6.0665,2,0,1,1.0,0.006066,52
2103,3,0.6933,1,1,0,4.5,0.000693,20
2104,4,0.7758,1,0,0,3.0,0.000776,20
2105,3,0.5,1,1,0,4.5,0.0005,44
2106,3,0.5,1,1,0,4.5,0.0005,55
2107,3,1.8161,1,1,0,4.5,0.001816,24
2108,4,0.5,1,0,0,3.0,0.0005,678
2109,2,2.5432,1,1,0,5.25,0.002543,20
2110,2,0.6251,1,1,0,5.25,0.000625,119
2111,3,0.5,1,1,0,4.5,0.0005,22
2112,3,0.7156,1,1,0,4.5,0.000716,33
2113,2,1.6987,1,1,0,5.25,0.001699,58
2114,3,0.9192,1,1,0,4.5,0.000919,38
2115,1,1.2553,1,0,1,1.5,0.001255,24
2116,4,2.4336,1,0,0,3.0,0.002434,58
2117,2,3.5807,2,1,0,3.5,0.003581,27
2118,1,0.8896,1,0,1,1.5,0.00089,21
2119,1,0.5,1,0,1,1.5,0.0005,32
2120,2,1.309,1,1,0,5.25,0.001309,29
2121,2,1.9422,1,1,0,5.25,0.001942,234
2122,1,0.5,1,0,1,1.5,0.0005,21
2123,2,0.5,1,1,0,5.25,0.0005,20
2124,2,0.5909,1,1,0,5.25,0.000591,20
2125,2,0.9854,1,1,0,5.25,0.000985,34
